# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000236123.1	CEACAMP11	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236124.1	HMGN2P23	processed_pseudogene	6	1	5	1.6490	0.4733	0.4681
ENSG00000236125.3	USP17L4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236126.3	CT47A3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236129.1	AP002856.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236130.2	PTCSC2	lncRNA	1	1	0	0.0324	0.0093	0.0092
ENSG00000236131.1	MED13P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236132.1	AL022331.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236133.2	LINC01069	lncRNA	4	4	1	0.0803	0.0231	0.0228
ENSG00000236136.1	ADORA2BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236137.1	AL445231.1	lncRNA	7	33	33	0.2659	0.0763	0.0755
ENSG00000236138.4	DUX4L26	processed_pseudogene	7	5	4	0.4124	0.1184	0.1171
ENSG00000236140.1	AC245014.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236141.2	AC013727.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236144.8	TMEM147-AS1	lncRNA	346	924	893	5.2001	1.4925	1.4762
ENSG00000236145.1	AC079988.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236146.2	AL353803.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236148.5	RPL23AP37	processed_pseudogene	13	8	5	1.7506	0.5025	0.4970
ENSG00000236151.1	AL110503.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236152.1	MRPS36P1	processed_pseudogene	13	7	6	3.1305	0.8985	0.8887
ENSG00000236153.1	AC104076.1	lncRNA	9	4	5	2.5108	0.7206	0.7128
ENSG00000236154.1	AL450311.1	lncRNA	53	21	33	7.7897	2.2358	2.2114
ENSG00000236155.6	ZPLD2P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236156.2	CHCHD4P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236158.1	RFC3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236159.1	AL031659.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236160.1	AC005345.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236162.1	AC092687.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236164.1	AL161618.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000236165.1	PRADC1P1	processed_pseudogene	8	5	3	1.1265	0.3233	0.3198
ENSG00000236166.1	AL021408.1	lncRNA	2	1	1	0.1982	0.0569	0.0563
ENSG00000236167.1	GAPDHP57	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236168.1	AL133466.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236170.1	IGHD1-1	IG_D_gene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236171.1	RPL12P26	processed_pseudogene	2	0	2	0.3036	0.0871	0.0862
ENSG00000236172.7	MIR7515HG	lncRNA	1	1	3	0.0082	0.0024	0.0023
ENSG00000236173.1	AL049612.1	lncRNA	8	4	4	0.8522	0.2446	0.2419
ENSG00000236175.3	SSU72P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236176.2	LINC00353	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000236179.1	PRAMEF35P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236180.2	AL445669.1	processed_pseudogene	2	1	1	0.3512	0.1008	0.0997
ENSG00000236182.1	AC009319.1	processed_pseudogene	1	0	1	0.0980	0.0281	0.0278
ENSG00000236184.1	TCEA1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236185.1	HNRNPDLP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236187.1	GJA6P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236188.1	PRKX-AS1	lncRNA	1	1	1	0.1433	0.0411	0.0407
ENSG00000236189.2	RPL18AP15	processed_pseudogene	7	1	6	1.0010	0.2873	0.2842
ENSG00000236190.1	Z82210.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236191.3	RPS15AP25	processed_pseudogene	2	2	0	0.3791	0.1088	0.1076
ENSG00000236193.3	LINC01953	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236194.3	AC099811.1	lncRNA	6	3	3	0.2965	0.0851	0.0842
ENSG00000236195.1	RNMTL1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236197.4	PPP1R9A-AS1	lncRNA	363	175	188	6.6574	1.9108	1.8899
ENSG00000236199.1	AL359076.1	lncRNA	0	5	2	0.0000	0.0000	0.0000
ENSG00000236200.6	KDM4A-AS1	lncRNA	46	567	543	0.8064	0.2315	0.2289
ENSG00000236202.1	GRM7-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236204.6	LINC01376	lncRNA	32	14	18	0.7774	0.2231	0.2207
ENSG00000236205.1	AL023773.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236206.2	AL356441.1	lncRNA	1	2	0	0.0368	0.0106	0.0104
ENSG00000236208.1	C10orf71-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236209.1	AC104135.1	lncRNA	5	3	5	0.4845	0.1390	0.1375
ENSG00000236211.1	MTCO1P7	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236212.2	AC009262.1	lncRNA	7	7	3	0.2460	0.0706	0.0698
ENSG00000236213.2	AC006369.1	lncRNA	2	38	30	0.0848	0.0243	0.0241
ENSG00000236216.5	PPP1R11P1	processed_pseudogene	2	0	2	0.3932	0.1129	0.1116
ENSG00000236217.4	C1DP2	processed_pseudogene	1	1	0	0.1735	0.0498	0.0493
ENSG00000236226.1	AC073127.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236229.1	VEZF1P1	processed_pseudogene	4	0	4	0.1919	0.0551	0.0545
ENSG00000236230.2	AL356108.1	lncRNA	1	1	0	0.0437	0.0125	0.0124
ENSG00000236231.1	AC017048.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236232.1	MTCYBP24	unprocessed_pseudogene	1	1	0	0.0668	0.0192	0.0190
ENSG00000236234.1	AC091132.2	lncRNA	2	4	6	0.1923	0.0552	0.0546
ENSG00000236235.1	AP000542.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236238.2	AC093106.1	processed_pseudogene	5	2	3	1.0501	0.3014	0.2981
ENSG00000236240.1	GPC5-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236241.1	AC119744.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236242.1	MYO16-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236243.2	RPL6P29	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236244.1	SLC35F3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236246.2	AC073135.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236248.1	AC104389.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236252.2	AL512605.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236253.7	SLC25A3P1	transcribed_processed_pseudogene	3	0	3	0.0701	0.0201	0.0199
ENSG00000236254.1	MTND4P14	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236255.2	AC009404.1	lncRNA	142	77	65	1.9856	0.5699	0.5637
ENSG00000236256.9	DIAPH2-AS1	lncRNA	2	27	19	0.0640	0.0184	0.0182
ENSG00000236257.1	EI24P2	processed_pseudogene	17	10	7	1.1680	0.3352	0.3316
ENSG00000236258.1	TIMM8BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236259.1	PPIAP64	processed_pseudogene	4	3	6	0.6122	0.1757	0.1738
ENSG00000236261.1	AC064862.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236262.1	SHANK2-AS2	lncRNA	1	0	1	0.2077	0.0596	0.0590
ENSG00000236263.1	AC234582.1	lncRNA	0	22	21	0.0000	0.0000	0.0000
ENSG00000236264.5	RPL26P30	transcribed_processed_pseudogene	37	13	24	2.3220	0.6665	0.6592
ENSG00000236266.1	Z98884.1	lncRNA	2	32	33	0.1781	0.0511	0.0506
ENSG00000236267.1	AP006216.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236268.6	LINC01361	lncRNA	1	0	1	0.0156	0.0045	0.0044
ENSG00000236272.1	SCUBE1-AS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236274.1	AC004865.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236276.2	NDP-AS1	lncRNA	4	372	335	0.1366	0.0392	0.0388
ENSG00000236277.1	NIPA2P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236278.2	PEBP1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236279.7	CLEC2L	protein_coding	6	2	4	0.1643	0.0472	0.0467
ENSG00000236281.1	NDUFB9P2	processed_pseudogene	28	18	10	4.0828	1.1719	1.1590
ENSG00000236283.5	AC019197.1	lncRNA	29	74	76	0.2089	0.0600	0.0593
ENSG00000236284.1	VN1R31P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236285.1	NPM1P8	processed_pseudogene	3	1	2	0.2650	0.0761	0.0752
ENSG00000236287.8	ZBED5	protein_coding	4137	2149	2109	33.8733	9.7223	9.6160
ENSG00000236289.4	GACAT3	lncRNA	5	4	3	0.0984	0.0283	0.0279
ENSG00000236290.1	EEF1GP7	processed_pseudogene	2	0	2	0.2103	0.0604	0.0597
ENSG00000236292.1	USH2A-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236295.1	AC007557.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236296.8	GUSBP5	transcribed_processed_pseudogene	1	0	1	0.0372	0.0107	0.0106
ENSG00000236297.1	AC048351.1	transcribed_processed_pseudogene	10	5	5	0.8001	0.2296	0.2271
ENSG00000236299.8	AC092634.4	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000236300.2	MTND4LP12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236301.5	MRGPRG-AS1	lncRNA	1	1	0	0.0367	0.0105	0.0104
ENSG00000236303.4	LINC02646	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236304.1	AP001189.1	lncRNA	2	26	35	0.1037	0.0298	0.0294
ENSG00000236305.1	SLC12A9-AS1	lncRNA	10	2	8	2.0035	0.5750	0.5688
ENSG00000236306.3	LINC01241	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236307.2	EEF1E1P1	processed_pseudogene	4	4	1	0.6877	0.1974	0.1952
ENSG00000236308.1	AL138921.2	lncRNA	25	20	21	3.1976	0.9178	0.9077
ENSG00000236311.6	TLX1NB	lncRNA	2	2	0	0.0782	0.0224	0.0222
ENSG00000236312.3	RPL34P34	processed_pseudogene	31	10	22	6.4740	1.8582	1.8378
ENSG00000236313.1	VN1R53P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236316.2	OR7E109P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236317.1	AC104333.2	processed_pseudogene	2	1	1	0.7701	0.2210	0.2186
ENSG00000236318.2	AC019117.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236319.2	AC105021.1	transcribed_processed_pseudogene	7	2	5	0.4604	0.1321	0.1307
ENSG00000236320.4	SLFN14	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236323.1	BMP6P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236324.1	SNX9-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236325.1	AC005300.1	processed_pseudogene	2	1	1	0.3964	0.1138	0.1125
ENSG00000236326.1	AL050331.2	lncRNA	0	40	32	0.0000	0.0000	0.0000
ENSG00000236327.2	AL831737.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236330.1	RPL5P9	processed_pseudogene	17	14	3	1.4185	0.4071	0.4027
ENSG00000236332.2	AP001604.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236333.4	TRHDE-AS1	lncRNA	1	2	2	0.0041	0.0012	0.0012
ENSG00000236334.3	PPIAL4G	protein_coding	3	3	0	0.2938	0.0843	0.0834
ENSG00000236335.1	AL161638.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236336.1	CDYL-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236337.1	FMR1-IT1	lncRNA	10	5	5	2.1554	0.6186	0.6119
ENSG00000236339.1	POM121L13P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236340.6	GRM8-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236341.1	AL161740.1	lncRNA	0	9	7	0.0000	0.0000	0.0000
ENSG00000236343.1	EI24P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236345.1	SCAT8	lncRNA	3	1	2	0.1525	0.0438	0.0433
ENSG00000236347.1	AL513123.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236348.1	PSMC1P10	processed_pseudogene	2	1	1	0.1114	0.0320	0.0316
ENSG00000236349.1	SUCLG2P2	processed_pseudogene	9	6	4	0.5134	0.1474	0.1457
ENSG00000236352.1	AC005220.1	lncRNA	9	49	43	0.7527	0.2160	0.2137
ENSG00000236354.1	LINC00437	lncRNA	1	0	1	0.0935	0.0268	0.0265
ENSG00000236355.2	AL391415.1	lncRNA	2	2	0	0.3696	0.1061	0.1049
ENSG00000236356.1	AC079584.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236357.1	EI24P1	processed_pseudogene	1	0	1	0.0853	0.0245	0.0242
ENSG00000236358.1	AL355472.2	lncRNA	0	75	76	0.0000	0.0000	0.0000
ENSG00000236359.1	OR51B8P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236360.2	RRAS2P1	processed_pseudogene	0	11	10	0.0000	0.0000	0.0000
ENSG00000236362.8	GAGE12F	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236364.4	AL358115.1	lncRNA	5	234	187	0.1252	0.0359	0.0355
ENSG00000236365.1	EIF3MP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236366.3	AL359313.1	lncRNA	1	0	1	0.0289	0.0083	0.0082
ENSG00000236371.5	CT47A1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236372.1	AL353052.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236373.2	LINC02653	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000236375.3	POU5F1P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236376.1	AL353780.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236377.1	AC084809.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236378.1	AL133319.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236379.2	ZNF736P4Y	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236380.5	VENTXP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236382.1	KRTAP10-13P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236383.8	CCDC200	protein_coding	18	18	21	0.4055	0.1164	0.1151
ENSG00000236384.7	LINC00479	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236385.1	AC026355.3	lncRNA	1	0	1	0.1023	0.0293	0.0290
ENSG00000236386.1	AC009518.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236387.2	AL139350.1	lncRNA	1	0	1	0.0509	0.0146	0.0145
ENSG00000236388.1	ITCH-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236389.1	AL121970.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236390.1	AC092800.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236391.3	AC092573.1	transcribed_processed_pseudogene	4	3	1	0.6471	0.1857	0.1837
ENSG00000236393.2	AC091806.1	lncRNA	1	1	1	0.0224	0.0064	0.0064
ENSG00000236394.2	AL807752.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236395.1	AC093106.2	processed_pseudogene	1	1	0	0.1920	0.0551	0.0545
ENSG00000236396.8	SLC35G4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236397.3	DDX11L2	unprocessed_pseudogene	14	7	9	0.7403	0.2125	0.2102
ENSG00000236398.2	TAS2R39	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236400.1	KRTAP21-4P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236401.1	SLC4A1APP2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236403.2	AL353611.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236404.10	VLDLR-AS1	lncRNA	78	80	82	0.8509	0.2442	0.2415
ENSG00000236405.1	UBQLN1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236407.1	HMGB1P18	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236408.1	AC073336.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236409.2	NRADDP	transcribed_unitary_pseudogene	6	4	3	0.2567	0.0737	0.0729
ENSG00000236411.1	NDUFAF4P3	processed_pseudogene	7	3	4	0.9857	0.2829	0.2798
ENSG00000236412.1	AC092941.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236413.2	AL662874.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236414.1	AC004415.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236417.2	CTSLP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236420.1	CHCHD3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236423.6	LINC01134	lncRNA	6	0	6	0.1086	0.0312	0.0308
ENSG00000236424.7	TSPY10	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236425.1	AC069213.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236426.5	AL583824.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236427.1	AL589986.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236429.1	GPM6BP2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236430.1	KRT8P29	processed_pseudogene	1	0	1	0.0539	0.0155	0.0153
ENSG00000236431.1	AC009237.8	processed_pseudogene	2	1	1	0.3901	0.1120	0.1107
ENSG00000236432.8	MFF-DT	lncRNA	110	429	362	0.5288	0.1518	0.1501
ENSG00000236433.1	RPL37P21	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236434.2	AL162430.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236435.1	TSPY12P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236436.1	LINC02850	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236437.1	LINC02151	lncRNA	4	2	2	0.3211	0.0922	0.0911
ENSG00000236438.7	FAM157A	transcribed_unprocessed_pseudogene	3	1	2	0.0313	0.0090	0.0089
ENSG00000236439.4	AC099336.2	processed_pseudogene	137	62	79	39.8748	11.4448	11.3197
ENSG00000236440.1	COPRSP1	processed_pseudogene	1	1	0	0.1398	0.0401	0.0397
ENSG00000236442.1	ANKRD54P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236444.5	UBE2L5	protein_coding	17	7	10	0.3788	0.1087	0.1075
ENSG00000236445.5	LINC00608	lncRNA	1	1	0	0.0180	0.0052	0.0051
ENSG00000236446.3	CT47B1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000236447.2	ATG10-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236449.2	AC010894.2	lncRNA	33	22	12	0.4041	0.1160	0.1147
ENSG00000236450.1	AL590399.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236451.3	AC067956.1	lncRNA	4	3	1	0.0637	0.0183	0.0181
ENSG00000236452.1	AC123023.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236453.5	AC003092.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236456.1	AL035458.1	processed_pseudogene	21	10	11	2.6538	0.7617	0.7534
ENSG00000236457.1	AC090617.1	lncRNA	1	0	1	0.2289	0.0657	0.0650
ENSG00000236459.1	HNRNPA1P22	processed_pseudogene	4	0	4	0.3126	0.0897	0.0887
ENSG00000236460.1	SNX2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236461.1	AL162425.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236463.1	LINC00427	lncRNA	3	3	0	0.5158	0.1480	0.1464
ENSG00000236464.1	LINC02559	lncRNA	0	0	5	0.0000	0.0000	0.0000
ENSG00000236466.2	AL035670.1	lncRNA	26	12	14	0.3539	0.1016	0.1005
ENSG00000236467.8	KCNMA1-AS1	lncRNA	1	21	34	0.0105	0.0030	0.0030
ENSG00000236468.1	AC099335.1	processed_pseudogene	18	12	6	0.9968	0.2861	0.2830
ENSG00000236469.1	AC007881.2	lncRNA	1	2	0	0.1297	0.0372	0.0368
ENSG00000236471.1	AF127577.5	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000236472.1	AC002401.1	lncRNA	0	398	352	0.0000	0.0000	0.0000
ENSG00000236473.1	KRT43P	unprocessed_pseudogene	0	0	2	0.0000	0.0000	0.0000
ENSG00000236474.1	GCNT1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236475.1	TRIM26BP	unprocessed_pseudogene	0	10	4	0.0000	0.0000	0.0000
ENSG00000236476.2	AL593856.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236477.1	RPS24P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236478.2	AC012513.2	processed_pseudogene	1	0	1	0.0650	0.0187	0.0185
ENSG00000236480.1	PKMP1	processed_pseudogene	68	36	32	3.3008	0.9474	0.9370
ENSG00000236481.1	LINC02195	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236483.1	MTND2P40	unprocessed_pseudogene	6	1	5	0.5274	0.1514	0.1497
ENSG00000236484.2	RRM2P2	processed_pseudogene	1	0	1	0.1134	0.0325	0.0322
ENSG00000236485.1	LINC01945	lncRNA	3	1	2	0.2640	0.0758	0.0750
ENSG00000236487.2	AC079168.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236489.1	AC133473.1	processed_pseudogene	2	1	1	0.4945	0.1419	0.1404
ENSG00000236491.1	AC234771.4	unprocessed_pseudogene	1	0	1	0.1013	0.0291	0.0287
ENSG00000236493.2	EIF2S2P3	processed_pseudogene	8	4	4	0.5920	0.1699	0.1681
ENSG00000236494.2	AC008080.4	lncRNA	136	60	76	3.5527	1.0197	1.0086
ENSG00000236495.2	AL158168.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236496.2	GPS2P1	processed_pseudogene	11	7	4	0.8248	0.2367	0.2341
ENSG00000236497.2	LINC01744	lncRNA	2	0	2	0.0652	0.0187	0.0185
ENSG00000236498.1	AC107081.1	lncRNA	6	1072	1037	0.5531	0.1587	0.1570
ENSG00000236499.2	LINC00896	lncRNA	16	10	6	0.5559	0.1595	0.1578
ENSG00000236500.1	CD24P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236501.6	AC074286.1	lncRNA	34	24	10	0.3673	0.1054	0.1043
ENSG00000236502.1	SIX3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236503.1	AC009784.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236504.2	AC087499.5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236505.1	AL356379.1	unprocessed_pseudogene	1	0	1	0.5867	0.1684	0.1666
ENSG00000236507.2	BX470209.2	lncRNA	6	7	4	0.1162	0.0334	0.0330
ENSG00000236508.1	ATP13A5-AS1	lncRNA	2	163	160	0.3106	0.0892	0.0882
ENSG00000236509.2	RPL21P133	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236510.1	AC011284.1	lncRNA	1	0	1	0.0864	0.0248	0.0245
ENSG00000236511.2	LINC01231	lncRNA	5	4	1	0.0702	0.0201	0.0199
ENSG00000236512.1	AL390026.1	processed_pseudogene	2	1	1	0.3235	0.0929	0.0918
ENSG00000236513.1	AC074035.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236514.1	AL135791.1	lncRNA	8	4	7	0.7160	0.2055	0.2033
ENSG00000236516.1	KLF2P4	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000236519.1	LINC01424	lncRNA	9	5	4	0.6454	0.1852	0.1832
ENSG00000236520.2	GPC6-AS1	lncRNA	1	0	1	0.1059	0.0304	0.0301
ENSG00000236521.1	NPAP1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000236523.2	NPM1P40	processed_pseudogene	1	1	0	0.1009	0.0289	0.0286
ENSG00000236525.1	AC007278.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236526.1	AL035448.1	lncRNA	1	185	180	0.0404	0.0116	0.0115
ENSG00000236527.1	ARF4P2	processed_pseudogene	2	1	1	0.2811	0.0807	0.0798
ENSG00000236528.1	AL033528.2	lncRNA	2	223	236	0.1742	0.0500	0.0494
ENSG00000236529.2	AC093582.1	lncRNA	8	6	2	0.2525	0.0725	0.0717
ENSG00000236530.2	KPNA2P1	processed_pseudogene	2	0	2	0.0929	0.0267	0.0264
ENSG00000236531.2	AC006013.1	lncRNA	1	0	1	0.0975	0.0280	0.0277
ENSG00000236532.6	LINC01695	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236533.1	RPS12P4	processed_pseudogene	15	9	6	2.7793	0.7977	0.7890
ENSG00000236534.1	H3P36	processed_pseudogene	38	16	22	6.9709	2.0008	1.9789
ENSG00000236535.1	RC3H1-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000236536.1	AC003986.3	lncRNA	4	2	2	0.4273	0.1227	0.1213
ENSG00000236538.1	ZNF863P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
